"nF","ipf","total_items","rep","alpha","beta","pattern","mcc_pattern_z15"
8,6,48,3,2,0.3,"longstring",0.1183
8,6,48,3,2,0.3,"pure_straight",0.1829
8,6,48,3,2,0.3,"acquiescent",0.0018
8,6,48,3,2,0.3,"mixed",0.1164
8,6,48,3,2,0.5,"clean",NA
8,6,48,3,2,0.5,"random",0.1267
8,6,48,3,2,0.5,"longstring",0.1173
8,6,48,3,2,0.5,"pure_straight",0.1814
8,6,48,3,2,0.5,"acquiescent",0.0722
8,6,48,3,2,0.5,"mixed",0.1154
8,6,48,3,2,0.8,"clean",NA
8,6,48,3,2,0.8,"random",0.1075
8,6,48,3,2,0.8,"longstring",0.0988
8,6,48,3,2,0.8,"pure_straight",0.1539
8,6,48,3,2,0.8,"acquiescent",0.0774
8,6,48,3,2,0.8,"mixed",0.0979
8,6,48,3,2,1,"clean",NA
8,6,48,3,2,1,"random",0.0978
8,6,48,3,2,1,"longstring",0.0891
8,6,48,3,2,1,"pure_straight",0.14
8,6,48,3,2,1,"acquiescent",0.0606
8,6,48,3,2,1,"mixed",0.0891
8,6,48,3,2,1.5,"clean",NA
8,6,48,3,2,1.5,"random",0.0816
8,6,48,3,2,1.5,"longstring",0.0743
8,6,48,3,2,1.5,"pure_straight",0.1168
8,6,48,3,2,1.5,"acquiescent",0.0299
8,6,48,3,2,1.5,"mixed",0.0743
8,6,48,3,2.5,0.3,"clean",NA
8,6,48,3,2.5,0.3,"random",0.1277
8,6,48,3,2.5,0.3,"longstring",0.1183
8,6,48,3,2.5,0.3,"pure_straight",0.1829
8,6,48,3,2.5,0.3,"acquiescent",0.0018
8,6,48,3,2.5,0.3,"mixed",0.1164
8,6,48,3,2.5,0.5,"clean",NA
8,6,48,3,2.5,0.5,"random",0.1235
8,6,48,3,2.5,0.5,"longstring",0.1144
8,6,48,3,2.5,0.5,"pure_straight",0.1769
8,6,48,3,2.5,0.5,"acquiescent",0.0671
8,6,48,3,2.5,0.5,"mixed",0.1126
8,6,48,3,2.5,0.8,"clean",NA
8,6,48,3,2.5,0.8,"random",0.1065
8,6,48,3,2.5,0.8,"longstring",0.0979
8,6,48,3,2.5,0.8,"pure_straight",0.1525
8,6,48,3,2.5,0.8,"acquiescent",0.0758
8,6,48,3,2.5,0.8,"mixed",0.097
8,6,48,3,2.5,1,"clean",NA
8,6,48,3,2.5,1,"random",0.093
8,6,48,3,2.5,1,"longstring",0.0848
8,6,48,3,2.5,1,"pure_straight",0.1332
8,6,48,3,2.5,1,"acquiescent",0.052
8,6,48,3,2.5,1,"mixed",0.0848
8,6,48,3,2.5,1.5,"clean",NA
8,6,48,3,2.5,1.5,"random",0.0688
8,6,48,3,2.5,1.5,"longstring",0.0627
8,6,48,3,2.5,1.5,"pure_straight",0.0986
8,6,48,3,2.5,1.5,"acquiescent",0.05
8,6,48,3,2.5,1.5,"mixed",0.0627
8,6,48,3,3,0.3,"clean",NA
8,6,48,3,3,0.3,"random",0.1277
8,6,48,3,3,0.3,"longstring",0.1183
8,6,48,3,3,0.3,"pure_straight",0.1829
8,6,48,3,3,0.3,"acquiescent",0.0018
8,6,48,3,3,0.3,"mixed",0.1164
8,6,48,3,3,0.5,"clean",NA
8,6,48,3,3,0.5,"random",0.1205
8,6,48,3,3,0.5,"longstring",0.1116
8,6,48,3,3,0.5,"pure_straight",0.1725
8,6,48,3,3,0.5,"acquiescent",0.062
8,6,48,3,3,0.5,"mixed",0.1097
8,6,48,3,3,0.8,"clean",NA
8,6,48,3,3,0.8,"random",0.1026
8,6,48,3,3,0.8,"longstring",0.0944
8,6,48,3,3,0.8,"pure_straight",0.1469
8,6,48,3,3,0.8,"acquiescent",0.0691
8,6,48,3,3,0.8,"mixed",0.0935
8,6,48,3,3,1,"clean",NA
8,6,48,3,3,1,"random",0.0892
8,6,48,3,3,1,"longstring",0.0813
8,6,48,3,3,1,"pure_straight",0.1277
8,6,48,3,3,1,"acquiescent",0.0861
8,6,48,3,3,1,"mixed",0.0813
8,6,48,3,3,1.5,"clean",NA
8,6,48,3,3,1.5,"random",0.0658
8,6,48,3,3,1.5,"longstring",0.06
8,6,48,3,3,1.5,"pure_straight",0.0942
8,6,48,3,3,1.5,"acquiescent",0.0442
8,6,48,3,3,1.5,"mixed",0.06
8,6,48,4,0,0.3,"clean",NA
8,6,48,4,0,0.3,"random",0.0827
8,6,48,4,0,0.3,"longstring",0.0325
8,6,48,4,0,0.3,"pure_straight",-0.2009
8,6,48,4,0,0.3,"acquiescent",-0.0232
8,6,48,4,0,0.3,"mixed",0.1353
8,6,48,4,0,0.5,"clean",NA
8,6,48,4,0,0.5,"random",0.0827
8,6,48,4,0,0.5,"longstring",0.0325
8,6,48,4,0,0.5,"pure_straight",-0.2009
8,6,48,4,0,0.5,"acquiescent",-0.0232
8,6,48,4,0,0.5,"mixed",0.1353
8,6,48,4,0,0.8,"clean",NA
8,6,48,4,0,0.8,"random",0.0827
8,6,48,4,0,0.8,"longstring",0.0325
8,6,48,4,0,0.8,"pure_straight",-0.2009
8,6,48,4,0,0.8,"acquiescent",-0.0232
8,6,48,4,0,0.8,"mixed",0.1353
8,6,48,4,0,1,"clean",NA
8,6,48,4,0,1,"random",0.0827
8,6,48,4,0,1,"longstring",0.0325
8,6,48,4,0,1,"pure_straight",-0.2009
8,6,48,4,0,1,"acquiescent",-0.0232
8,6,48,4,0,1,"mixed",0.1353
8,6,48,4,0,1.5,"clean",NA
8,6,48,4,0,1.5,"random",0.0827
8,6,48,4,0,1.5,"longstring",0.0325
8,6,48,4,0,1.5,"pure_straight",-0.2009
8,6,48,4,0,1.5,"acquiescent",-0.0232
8,6,48,4,0,1.5,"mixed",0.1353
8,6,48,4,0.5,0.3,"clean",NA
8,6,48,4,0.5,0.3,"random",0.0827
8,6,48,4,0.5,0.3,"longstring",0.0325
8,6,48,4,0.5,0.3,"pure_straight",-0.2009
8,6,48,4,0.5,0.3,"acquiescent",-0.0232
8,6,48,4,0.5,0.3,"mixed",0.1353
8,6,48,4,0.5,0.5,"clean",NA
8,6,48,4,0.5,0.5,"random",0.0792
8,6,48,4,0.5,0.5,"longstring",0.0803
8,6,48,4,0.5,0.5,"pure_straight",-0.2066
8,6,48,4,0.5,0.5,"acquiescent",-0.0286
8,6,48,4,0.5,0.5,"mixed",0.132
8,6,48,4,0.5,0.8,"clean",NA
8,6,48,4,0.5,0.8,"random",0.0746
8,6,48,4,0.5,0.8,"longstring",0.0758
8,6,48,4,0.5,0.8,"pure_straight",-0.2145
8,6,48,4,0.5,0.8,"acquiescent",0.036
8,6,48,4,0.5,0.8,"mixed",0.1277
8,6,48,4,0.5,1,"clean",NA
8,6,48,4,0.5,1,"random",0.0712
8,6,48,4,0.5,1,"longstring",0.0723
8,6,48,4,0.5,1,"pure_straight",-0.2205
8,6,48,4,0.5,1,"acquiescent",0.0308
8,6,48,4,0.5,1,"mixed",0.1235
8,6,48,4,0.5,1.5,"clean",NA
8,6,48,4,0.5,1.5,"random",0.0552
8,6,48,4,0.5,1.5,"longstring",0.0564
8,6,48,4,0.5,1.5,"pure_straight",-0.2514
8,6,48,4,0.5,1.5,"acquiescent",0.0056
8,6,48,4,0.5,1.5,"mixed",0.1094
8,6,48,4,1,0.3,"clean",NA
8,6,48,4,1,0.3,"random",0.0815
8,6,48,4,1,0.3,"longstring",0.0827
8,6,48,4,1,0.3,"pure_straight",-0.2028
8,6,48,4,1,0.3,"acquiescent",-0.025
8,6,48,4,1,0.3,"mixed",0.1342
8,6,48,4,1,0.5,"clean",NA
8,6,48,4,1,0.5,"random",0.078
8,6,48,4,1,0.5,"longstring",0.0792
8,6,48,4,1,0.5,"pure_straight",-0.2086
8,6,48,4,1,0.5,"acquiescent",0.0413
8,6,48,4,1,0.5,"mixed",0.1309
8,6,48,4,1,0.8,"clean",NA
8,6,48,4,1,0.8,"random",0.0666
8,6,48,4,1,0.8,"longstring",0.1205
8,6,48,4,1,0.8,"pure_straight",-0.2289
8,6,48,4,1,0.8,"acquiescent",0.0603
8,6,48,4,1,0.8,"mixed",0.1194
8,6,48,4,1,1,"clean",NA
8,6,48,4,1,1,"random",0.0552
8,6,48,4,1,1,"longstring",0.1104
8,6,48,4,1,1,"pure_straight",-0.2514
8,6,48,4,1,1,"acquiescent",0.043
8,6,48,4,1,1,"mixed",0.1094
8,6,48,4,1,1.5,"clean",NA
8,6,48,4,1,1.5,"random",0.0435
8,6,48,4,1,1.5,"longstring",0.1007
8,6,48,4,1,1.5,"pure_straight",-0.2767
8,6,48,4,1,1.5,"acquiescent",0.0251
8,6,48,4,1,1.5,"mixed",0.0997
8,6,48,4,1.5,0.3,"clean",NA
8,6,48,4,1.5,0.3,"random",0.0803
8,6,48,4,1.5,0.3,"longstring",0.0815
8,6,48,4,1.5,0.3,"pure_straight",-0.2047
8,6,48,4,1.5,0.3,"acquiescent",0.0089
8,6,48,4,1.5,0.3,"mixed",0.1331
8,6,48,4,1.5,0.5,"clean",NA
8,6,48,4,1.5,0.5,"random",0.0758
8,6,48,4,1.5,0.5,"longstring",0.0769
8,6,48,4,1.5,0.5,"pure_straight",-0.2125
8,6,48,4,1.5,0.5,"acquiescent",0.0739
8,6,48,4,1.5,0.5,"mixed",0.1288
8,6,48,4,1.5,0.8,"clean",NA
8,6,48,4,1.5,0.8,"random",0.0552
8,6,48,4,1.5,0.8,"longstring",0.1104
8,6,48,4,1.5,0.8,"pure_straight",-0.2514
8,6,48,4,1.5,0.8,"acquiescent",0.043
8,6,48,4,1.5,0.8,"mixed",0.1094
8,6,48,4,1.5,1,"clean",NA
8,6,48,4,1.5,1,"random",0.0471
8,6,48,4,1.5,1,"longstring",0.1036
8,6,48,4,1.5,1,"pure_straight",-0.2687
8,6,48,4,1.5,1,"acquiescent",0.0306
8,6,48,4,1.5,1,"mixed",0.1026
8,6,48,4,1.5,1.5,"clean",NA
8,6,48,4,1.5,1.5,"random",0.0301
8,6,48,4,1.5,1.5,"longstring",0.0902
8,6,48,4,1.5,1.5,"pure_straight",-0.3091
8,6,48,4,1.5,1.5,"acquiescent",0.0448
8,6,48,4,1.5,1.5,"mixed",0.0892
8,6,48,4,2,0.3,"clean",NA
8,6,48,4,2,0.3,"random",0.0803
8,6,48,4,2,0.3,"longstring",0.0815
8,6,48,4,2,0.3,"pure_straight",-0.2047
8,6,48,4,2,0.3,"acquiescent",0.0089
8,6,48,4,2,0.3,"mixed",0.1331
8,6,48,4,2,0.5,"clean",NA
8,6,48,4,2,0.5,"random",0.0746
8,6,48,4,2,0.5,"longstring",0.1277
8,6,48,4,2,0.5,"pure_straight",-0.2145
8,6,48,4,2,0.5,"acquiescent",0.0722
8,6,48,4,2,0.5,"mixed",0.1277
8,6,48,4,2,0.8,"clean",NA
8,6,48,4,2,0.8,"random",0.0518
8,6,48,4,2,0.8,"longstring",0.1075
8,6,48,4,2,0.8,"pure_straight",-0.2586
8,6,48,4,2,0.8,"acquiescent",0.0378
8,6,48,4,2,0.8,"mixed",0.1065
8,6,48,4,2,1,"clean",NA
8,6,48,4,2,1,"random",0.0435
8,6,48,4,2,1,"longstring",0.1007
8,6,48,4,2,1,"pure_straight",-0.2767
8,6,48,4,2,1,"acquiescent",0.064
8,6,48,4,2,1,"mixed",0.0997
8,6,48,4,2,1.5,"clean",NA
8,6,48,4,2,1.5,"random",0.0787
8,6,48,4,2,1.5,"longstring",0.0796
8,6,48,4,2,1.5,"pure_straight",-0.3482
8,6,48,4,2,1.5,"acquiescent",0.024
8,6,48,4,2,1.5,"mixed",0.0787
8,6,48,4,2.5,0.3,"clean",NA
8,6,48,4,2.5,0.3,"random",0.0803
8,6,48,4,2.5,0.3,"longstring",0.0815
8,6,48,4,2.5,0.3,"pure_straight",-0.0268
8,6,48,4,2.5,0.3,"acquiescent",0.0089
8,6,48,4,2.5,0.3,"mixed",0.1331
8,6,48,4,2.5,0.5,"clean",NA
8,6,48,4,2.5,0.5,"random",0.0746
8,6,48,4,2.5,0.5,"longstring",0.1277
8,6,48,4,2.5,0.5,"pure_straight",-0.0359
8,6,48,4,2.5,0.5,"acquiescent",0.0722
8,6,48,4,2.5,0.5,"mixed",0.1277
8,6,48,4,2.5,0.8,"clean",NA
8,6,48,4,2.5,0.8,"random",0.0471
8,6,48,4,2.5,0.8,"longstring",0.1036
8,6,48,4,2.5,0.8,"pure_straight",-0.0833
8,6,48,4,2.5,0.8,"acquiescent",0.0691
8,6,48,4,2.5,0.8,"mixed",0.1026
8,6,48,4,2.5,1,"clean",NA
8,6,48,4,2.5,1,"random",0.0363
8,6,48,4,2.5,1,"longstring",0.0949
8,6,48,4,2.5,1,"pure_straight",-0.1037
8,6,48,4,2.5,1,"acquiescent",0.0537
8,6,48,4,2.5,1,"mixed",0.094
8,6,48,4,2.5,1.5,"clean",NA
8,6,48,4,2.5,1.5,"random",0.0718
8,6,48,4,2.5,1.5,"longstring",0.0728
8,6,48,4,2.5,1.5,"pure_straight",-0.1691
8,6,48,4,2.5,1.5,"acquiescent",0.0556
8,6,48,4,2.5,1.5,"mixed",0.0718
8,6,48,4,3,0.3,"clean",NA
8,6,48,4,3,0.3,"random",0.0792
8,6,48,4,3,0.3,"longstring",0.0803
8,6,48,4,3,0.3,"pure_straight",0.1874
8,6,48,4,3,0.3,"acquiescent",0.043
8,6,48,4,3,0.3,"mixed",0.132
8,6,48,4,3,0.5,"clean",NA
8,6,48,4,3,0.5,"random",0.0723
8,6,48,4,3,0.5,"longstring",0.1256
8,6,48,4,3,0.5,"pure_straight",0.1784
8,6,48,4,3,0.5,"acquiescent",0.0688
8,6,48,4,3,0.5,"mixed",0.1246
8,6,48,4,3,0.8,"clean",NA
8,6,48,4,3,0.8,"random",0.0435
8,6,48,4,3,0.8,"longstring",0.1007
8,6,48,4,3,0.8,"pure_straight",0.1428
8,6,48,4,3,0.8,"acquiescent",0.064
8,6,48,4,3,0.8,"mixed",0.0997
8,6,48,4,3,1,"clean",NA
8,6,48,4,3,1,"random",0.0262
8,6,48,4,3,1,"longstring",0.0873
8,6,48,4,3,1,"pure_straight",0.1236
8,6,48,4,3,1,"acquiescent",0.0813
8,6,48,4,3,1,"mixed",0.0863
8,6,48,4,3,1.5,"clean",NA
8,6,48,4,3,1.5,"random",0.0617
8,6,48,4,3,1.5,"longstring",0.0627
8,6,48,4,3,1.5,"pure_straight",0.0883
8,6,48,4,3,1.5,"acquiescent",0.0359
8,6,48,4,3,1.5,"mixed",0.0617
8,6,48,5,0,0.3,"clean",NA
8,6,48,5,0,0.3,"random",0.1587
8,6,48,5,0,0.3,"longstring",0.0899
8,6,48,5,0,0.3,"pure_straight",-0.0587
8,6,48,5,0,0.3,"acquiescent",0.0124
8,6,48,5,0,0.3,"mixed",0.1434
8,6,48,5,0,0.5,"clean",NA
8,6,48,5,0,0.5,"random",0.1587
8,6,48,5,0,0.5,"longstring",0.0899
8,6,48,5,0,0.5,"pure_straight",-0.0587
8,6,48,5,0,0.5,"acquiescent",0.0124
8,6,48,5,0,0.5,"mixed",0.1434
8,6,48,5,0,0.8,"clean",NA
8,6,48,5,0,0.8,"random",0.1587
8,6,48,5,0,0.8,"longstring",0.0899
8,6,48,5,0,0.8,"pure_straight",-0.0587
8,6,48,5,0,0.8,"acquiescent",0.0124
8,6,48,5,0,0.8,"mixed",0.1434
8,6,48,5,0,1,"clean",NA
8,6,48,5,0,1,"random",0.1587
8,6,48,5,0,1,"longstring",0.0899
8,6,48,5,0,1,"pure_straight",-0.0587
8,6,48,5,0,1,"acquiescent",0.0124
8,6,48,5,0,1,"mixed",0.1434
8,6,48,5,0,1.5,"clean",NA
8,6,48,5,0,1.5,"random",0.1587
8,6,48,5,0,1.5,"longstring",0.0899
8,6,48,5,0,1.5,"pure_straight",-0.0587
8,6,48,5,0,1.5,"acquiescent",0.0124
8,6,48,5,0,1.5,"mixed",0.1434
8,6,48,5,0.5,0.3,"clean",NA
8,6,48,5,0.5,0.3,"random",0.1587
8,6,48,5,0.5,0.3,"longstring",0.0899
8,6,48,5,0.5,0.3,"pure_straight",-0.0587
8,6,48,5,0.5,0.3,"acquiescent",0.0124
8,6,48,5,0.5,0.3,"mixed",0.1434
8,6,48,5,0.5,0.5,"clean",NA
8,6,48,5,0.5,0.5,"random",0.1537
8,6,48,5,0.5,0.5,"longstring",0.0854
8,6,48,5,0.5,0.5,"pure_straight",-0.0657
8,6,48,5,0.5,0.5,"acquiescent",0.0763
8,6,48,5,0.5,0.5,"mixed",0.1389
8,6,48,5,0.5,0.8,"clean",NA
8,6,48,5,0.5,0.8,"random",0.1501
8,6,48,5,0.5,0.8,"longstring",0.082
8,6,48,5,0.5,0.8,"pure_straight",-0.071
8,6,48,5,0.5,0.8,"acquiescent",0.1065
8,6,48,5,0.5,0.8,"mixed",0.1357
8,6,48,5,0.5,1,"clean",NA
8,6,48,5,0.5,1,"random",0.1419
8,6,48,5,0.5,1,"longstring",0.0743
8,6,48,5,0.5,1,"pure_straight",-0.0835
8,6,48,5,0.5,1,"acquiescent",0.0944
8,6,48,5,0.5,1,"mixed",0.1283
8,6,48,5,0.5,1.5,"clean",NA
8,6,48,5,0.5,1.5,"random",0.132
8,6,48,5,0.5,1.5,"longstring",0.0647
8,6,48,5,0.5,1.5,"pure_straight",-0.1
8,6,48,5,0.5,1.5,"acquiescent",0.079
8,6,48,5,0.5,1.5,"mixed",0.1193
8,6,48,5,1,0.3,"clean",NA
8,6,48,5,1,0.3,"random",0.1587
8,6,48,5,1,0.3,"longstring",0.0899
8,6,48,5,1,0.3,"pure_straight",-0.0587
8,6,48,5,1,0.3,"acquiescent",0.048
8,6,48,5,1,0.3,"mixed",0.1434
8,6,48,5,1,0.5,"clean",NA
8,6,48,5,1,0.5,"random",0.1525
8,6,48,5,1,0.5,"longstring",0.0842
8,6,48,5,1,0.5,"pure_straight",-0.0675
8,6,48,5,1,0.5,"acquiescent",0.11
8,6,48,5,1,0.5,"mixed",0.1378
8,6,48,5,1,0.8,"clean",NA
8,6,48,5,1,0.8,"random",0.1386
8,6,48,5,1,0.8,"longstring",0.0711
8,6,48,5,1,0.8,"pure_straight",-0.0889
8,6,48,5,1,0.8,"acquiescent",0.0892
8,6,48,5,1,0.8,"mixed",0.1252
8,6,48,5,1,1,"clean",NA
8,6,48,5,1,1,"random",0.1309
8,6,48,5,1,1,"longstring",0.0636
8,6,48,5,1,1,"pure_straight",-0.1019
8,6,48,5,1,1,"acquiescent",0.0773
8,6,48,5,1,1,"mixed",0.1183
8,6,48,5,1,1.5,"clean",NA
8,6,48,5,1,1.5,"random",0.1124
8,6,48,5,1,1.5,"longstring",0.0445
8,6,48,5,1,1.5,"pure_straight",-0.1379
8,6,48,5,1,1.5,"acquiescent",0.0465
8,6,48,5,1,1.5,"mixed",0.1015
8,6,48,5,1.5,0.3,"clean",NA
8,6,48,5,1.5,0.3,"random",0.1587
8,6,48,5,1.5,0.3,"longstring",0.0899
8,6,48,5,1.5,0.3,"pure_straight",-0.0587
8,6,48,5,1.5,0.3,"acquiescent",0.0835
8,6,48,5,1.5,0.3,"mixed",0.1434
8,6,48,5,1.5,0.5,"clean",NA
8,6,48,5,1.5,0.5,"random",0.1525
8,6,48,5,1.5,0.5,"longstring",0.0842
8,6,48,5,1.5,0.5,"pure_straight",-0.0675
8,6,48,5,1.5,0.5,"acquiescent",0.11
8,6,48,5,1.5,0.5,"mixed",0.1378
8,6,48,5,1.5,0.8,"clean",NA
8,6,48,5,1.5,0.8,"random",0.1309
8,6,48,5,1.5,0.8,"longstring",0.0636
8,6,48,5,1.5,0.8,"pure_straight",-0.1019
8,6,48,5,1.5,0.8,"acquiescent",0.0773
8,6,48,5,1.5,0.8,"mixed",0.1183
8,6,48,5,1.5,1,"clean",NA
8,6,48,5,1.5,1,"random",0.1184
8,6,48,5,1.5,1,"longstring",0.0509
8,6,48,5,1.5,1,"pure_straight",-0.1254
8,6,48,5,1.5,1,"acquiescent",0.0938
8,6,48,5,1.5,1,"mixed",0.107
8,6,48,5,1.5,1.5,"clean",NA
8,6,48,5,1.5,1.5,"random",0.0997
8,6,48,5,1.5,1.5,"longstring",0.0304
8,6,48,5,1.5,1.5,"pure_straight",-0.1677
8,6,48,5,1.5,1.5,"acquiescent",0.0623
8,6,48,5,1.5,1.5,"mixed",0.09
8,6,48,5,2,0.3,"clean",NA
8,6,48,5,2,0.3,"random",0.1587
8,6,48,5,2,0.3,"longstring",0.0899
8,6,48,5,2,0.3,"pure_straight",0.2254
8,6,48,5,2,0.3,"acquiescent",0.0835
8,6,48,5,2,0.3,"mixed",0.1434
8,6,48,5,2,0.5,"clean",NA
8,6,48,5,2,0.5,"random",0.1501
8,6,48,5,2,0.5,"longstring",0.082
8,6,48,5,2,0.5,"pure_straight",0.2132
8,6,48,5,2,0.5,"acquiescent",0.1065
8,6,48,5,2,0.5,"mixed",0.1357
8,6,48,5,2,0.8,"clean",NA
8,6,48,5,2,0.8,"random",0.1225
8,6,48,5,2,0.8,"longstring",0.0551
8,6,48,5,2,0.8,"pure_straight",0.1739
8,6,48,5,2,0.8,"acquiescent",0.1003
8,6,48,5,2,0.8,"mixed",0.1107
8,6,48,5,2,1,"clean",NA
8,6,48,5,2,1,"random",0.1114
8,6,48,5,2,1,"longstring",0.0435
8,6,48,5,2,1,"pure_straight",0.1581
8,6,48,5,2,1,"acquiescent",0.0823
8,6,48,5,2,1,"mixed",0.1006
8,6,48,5,2,1.5,"clean",NA
8,6,48,5,2,1.5,"random",0.0902
8,6,48,5,2,1.5,"longstring",0.0176
8,6,48,5,2,1.5,"pure_straight",0.1277
8,6,48,5,2,1.5,"acquiescent",0.0861
8,6,48,5,2,1.5,"mixed",0.0813
8,6,48,5,2.5,0.3,"clean",NA
8,6,48,5,2.5,0.3,"random",0.1562
8,6,48,5,2.5,0.3,"longstring",0.0876
8,6,48,5,2.5,0.3,"pure_straight",0.2218
8,6,48,5,2.5,0.3,"acquiescent",0.1154
8,6,48,5,2.5,0.3,"mixed",0.1412
8,6,48,5,2.5,0.5,"clean",NA
8,6,48,5,2.5,0.5,"random",0.1477
8,6,48,5,2.5,0.5,"longstring",0.0798
8,6,48,5,2.5,0.5,"pure_straight",0.2098
8,6,48,5,2.5,0.5,"acquiescent",0.103
8,6,48,5,2.5,0.5,"mixed",0.1335
8,6,48,5,2.5,0.8,"clean",NA
8,6,48,5,2.5,0.8,"random",0.1184
8,6,48,5,2.5,0.8,"longstring",0.0509
8,6,48,5,2.5,0.8,"pure_straight",0.1681
8,6,48,5,2.5,0.8,"acquiescent",0.0938
8,6,48,5,2.5,0.8,"mixed",0.107
8,6,48,5,2.5,1,"clean",NA
8,6,48,5,2.5,1,"random",0.1075
8,6,48,5,2.5,1,"longstring",0.0392
8,6,48,5,2.5,1,"pure_straight",0.1525
8,6,48,5,2.5,1,"acquiescent",0.0758
8,6,48,5,2.5,1,"mixed",0.097
8,6,48,5,2.5,1.5,"clean",NA
8,6,48,5,2.5,1.5,"random",0.0835
8,6,48,5,2.5,1.5,"longstring",0.0761
8,6,48,5,2.5,1.5,"pure_straight",0.1181
8,6,48,5,2.5,1.5,"acquiescent",0.1181
8,6,48,5,2.5,1.5,"mixed",0.0752
8,6,48,5,3,0.3,"clean",NA
8,6,48,5,3,0.3,"random",0.1562
8,6,48,5,3,0.3,"longstring",0.0876
8,6,48,5,3,0.3,"pure_straight",0.2218
8,6,48,5,3,0.3,"acquiescent",0.1154
8,6,48,5,3,0.3,"mixed",0.1412
8,6,48,5,3,0.5,"clean",NA
8,6,48,5,3,0.5,"random",0.1477
8,6,48,5,3,0.5,"longstring",0.0798
8,6,48,5,3,0.5,"pure_straight",0.2098
8,6,48,5,3,0.5,"acquiescent",0.1386
8,6,48,5,3,0.5,"mixed",0.1335
8,6,48,5,3,0.8,"clean",NA
8,6,48,5,3,0.8,"random",0.1114
8,6,48,5,3,0.8,"longstring",0.0435
8,6,48,5,3,0.8,"pure_straight",0.1581
8,6,48,5,3,0.8,"acquiescent",0.0823
8,6,48,5,3,0.8,"mixed",0.1006
8,6,48,5,3,1,"clean",NA
8,6,48,5,3,1,"random",0.0959
8,6,48,5,3,1,"longstring",0.0259
8,6,48,5,3,1,"pure_straight",0.1359
8,6,48,5,3,1,"acquiescent",0.1359
8,6,48,5,3,1,"mixed",0.0865
8,6,48,5,3,1.5,"clean",NA
8,6,48,5,3,1.5,"random",0.0738
8,6,48,5,3,1.5,"longstring",0.0672
8,6,48,5,3,1.5,"pure_straight",0.1043
8,6,48,5,3,1.5,"acquiescent",0.1043
8,6,48,5,3,1.5,"mixed",0.0663
16,6,96,1,0,0.3,"clean",NA
16,6,96,1,0,0.3,"random",0.3126
16,6,96,1,0,0.3,"longstring",0.2549
16,6,96,1,0,0.3,"pure_straight",0.4044
16,6,96,1,0,0.3,"acquiescent",0.2839
16,6,96,1,0,0.3,"mixed",0.299
16,6,96,1,0,0.5,"clean",NA
16,6,96,1,0,0.5,"random",0.3126
16,6,96,1,0,0.5,"longstring",0.2549
16,6,96,1,0,0.5,"pure_straight",0.4044
16,6,96,1,0,0.5,"acquiescent",0.2839
16,6,96,1,0,0.5,"mixed",0.299
16,6,96,1,0,0.8,"clean",NA
16,6,96,1,0,0.8,"random",0.3126
16,6,96,1,0,0.8,"longstring",0.2549
16,6,96,1,0,0.8,"pure_straight",0.4044
16,6,96,1,0,0.8,"acquiescent",0.2839
16,6,96,1,0,0.8,"mixed",0.299
16,6,96,1,0,1,"clean",NA
16,6,96,1,0,1,"random",0.3126
16,6,96,1,0,1,"longstring",0.2549
16,6,96,1,0,1,"pure_straight",0.4044
16,6,96,1,0,1,"acquiescent",0.2839
16,6,96,1,0,1,"mixed",0.299
16,6,96,1,0,1.5,"clean",NA
16,6,96,1,0,1.5,"random",0.3126
16,6,96,1,0,1.5,"longstring",0.2549
16,6,96,1,0,1.5,"pure_straight",0.4044
16,6,96,1,0,1.5,"acquiescent",0.2839
16,6,96,1,0,1.5,"mixed",0.299
16,6,96,1,0.5,0.3,"clean",NA
16,6,96,1,0.5,0.3,"random",0.3126
16,6,96,1,0.5,0.3,"longstring",0.2549
16,6,96,1,0.5,0.3,"pure_straight",0.4044
16,6,96,1,0.5,0.3,"acquiescent",0.2839
16,6,96,1,0.5,0.3,"mixed",0.299
